PLOT_ID,raw_NDVI,Image_Quality,DayOfYear,Year,filtered_NDVI,Growing_Season
697,0.657,0,271,2011,0.657,Y
697,0.5799000000000001,1,273,2011,0.5799000000000001,Y
697,0.4867,1,300,2011,0.4867,N
697,0.3299,1,314,2011,0.3299,N
697,0.093,3,330,2011,NA,N
697,0.0309,3,350,2011,NA,N
697,0.1652,1,8,2011,0.1652,N
699,0.1424,2,11,2011,NA,N
699,0.0862,2,30,2011,NA,N
699,0.0559,2,40,2011,NA,N
699,0.0573,2,63,2011,NA,Y
699,0.09000000000000001,2,77,2011,NA,Y
699,0.1035,2,86,2011,NA,Y
699,0.0505,2,100,2011,NA,Y
699,0.2384,1,124,2011,0.2384,Y
699,0.4163,1,130,2011,0.4163,Y
699,0.4355,1,157,2011,0.4355,Y
699,0.5466,1,173,2011,0.5466,Y
699,0.5860000000000001,0,186,2011,0.5860000000000001,Y
699,0.5674,0,198,2011,0.5674,Y
699,0.6343,0,211,2011,0.6343,Y
699,0.5469,0,237,2011,0.5469,Y
699,0.5136000000000001,0,253,2011,0.5136000000000001,Y
699,0.5042,0,271,2011,0.5042,Y
699,0.4699,1,273,2011,0.4699,Y
699,0.474,1,300,2011,0.474,N
699,0.2906,1,314,2011,0.2906,N
699,0.3375,1,324,2011,0.3375,N
699,0.1126,2,344,2011,NA,N
699,0.0483,3,356,2011,NA,N
702,0.1108,2,11,2011,NA,N
702,0.0982,2,30,2011,NA,N
702,0.0609,2,40,2011,NA,N
702,0.0897,3,50,2011,NA,N
702,0.0246,2,77,2011,NA,Y
702,0.08850000000000001,2,86,2011,NA,Y
702,0.0648,3,100,2011,NA,Y
702,0.1968,3,114,2011,NA,Y
702,0.2484,1,134,2011,0.2484,Y
702,0.3129,3,156,2011,NA,Y
702,0.5498000000000001,1,173,2011,0.5498000000000001,Y
702,0.5265000000000001,0,186,2011,0.5265000000000001,Y
702,0.5608000000000001,0,198,2011,0.5608000000000001,Y
702,0.5630000000000001,0,211,2011,0.5630000000000001,Y
702,0.538,0,237,2011,0.538,Y
702,0.5159,0,253,2011,0.5159,Y
702,0.5621,0,257,2011,0.5621,Y
702,0.5494,0,273,2011,0.5494,Y
702,0.5631,1,300,2011,0.5631,N
702,0.2349,1,314,2011,0.2349,N
702,0.28500000000000003,1,324,2011,0.28500000000000003,N
702,0.0935,2,340,2011,NA,N
702,0.3035,2,357,2011,NA,N
715,0.0757,3,7,2011,NA,N
715,0.0618,2,32,2011,NA,N
715,0.0485,2,47,2011,NA,N
715,0.0576,2,63,2011,NA,Y
715,0.07060000000000001,2,77,2011,NA,Y
715,0.1007,2,86,2011,NA,Y
715,0.0587,2,100,2011,NA,Y
715,0.0854,1,116,2011,0.0854,Y
715,0.3929,1,130,2011,0.3929,Y
715,0.3113,3,160,2011,NA,Y
715,0.5097,3,173,2011,NA,Y
715,0.5792,0,186,2011,0.5792,Y
715,0.5927,0,198,2011,0.5927,Y
715,0.6277,0,211,2011,0.6277,Y
715,0.5762,0,237,2011,0.5762,Y
715,0.5877,0,253,2011,0.5877,Y
715,0.5522,0,257,2011,0.5522,Y
715,0.5056,0,273,2011,0.5056,Y
715,0.466,1,300,2011,0.466,N
715,0.2671,1,314,2011,0.2671,N
715,0.0243,3,330,2011,NA,N
1052,-8e-4,2,15,2011,NA,N
1052,-0.0173,2,24,2011,NA,N
1052,0.0252,2,35,2011,NA,N
1052,0.0343,2,63,2011,NA,Y
1052,0.0337,2,77,2011,NA,Y
1052,0.0264,3,94,2011,NA,Y
1052,0.0147,2,98,2011,NA,Y
1052,0.0152,2,114,2011,NA,Y
1052,0.2752,1,134,2011,0.2752,Y
1052,0.6826,1,149,2011,0.6826,Y
1052,0.4805,0,173,2011,0.4805,Y
1052,0.5621,0,187,2011,0.5621,Y
1052,0.6047,0,198,2011,0.6047,Y
1052,0.6354000000000001,0,209,2011,0.6354000000000001,Y
1052,0.5611,0,237,2011,0.5611,Y
1052,0.5686,0,246,2011,0.5686,Y
1052,0.453,0,267,2011,0.453,Y
1052,0.3726,0,273,2011,0.3726,Y
1052,0.2998,3,303,2011,NA,N
1052,0.1,2,310,2011,NA,N
1052,0.1104,2,330,2011,NA,N
1052,0.0473,2,344,2011,NA,N
1052,0.0392,2,354,2011,NA,N
1084,-0.0098,2,15,2011,NA,N
1084,0.0334,2,24,2011,NA,N
1084,0.018,2,35,2011,NA,N
1084,0.0135,2,63,2011,NA,Y
1084,0.0033,2,70,2011,NA,Y
1084,-0.0117,2,93,2011,NA,Y
1084,-0.0016,2,98,2011,NA,Y
1084,0.005,2,114,2011,NA,Y
1084,0.2606,0,134,2011,0.2606,Y
1084,0.2391,3,159,2011,NA,Y
1084,0.4386000000000001,0,173,2011,0.4386000000000001,Y
1084,0.4967,0,187,2011,0.4967,Y
1084,0.4946,0,198,2011,0.4946,Y
1084,0.553,0,211,2011,0.553,Y
1084,0.4608,0,237,2011,0.4608,Y
1084,0.4681,0,246,2011,0.4681,Y
1084,0.3821,0,267,2011,0.3821,Y
1084,0.331,0,273,2011,0.331,Y
1084,0.25170000000000003,3,303,2011,NA,N
1084,0.0758,2,310,2011,NA,N
1084,0.1867,3,325,2011,NA,N
1084,0.0588,3,350,2011,NA,N
1084,0.0346,2,354,2011,NA,N
1086,-0.0026,2,15,2011,NA,N
1086,0.0381,2,25,2011,NA,N
1086,0.0097,2,35,2011,NA,N
1086,0.0166,2,63,2011,NA,Y
1086,0.0058,2,70,2011,NA,Y
1086,0.0242,2,84,2011,NA,Y
1086,-0.0346,2,100,2011,NA,Y
1086,-0.0088,2,114,2011,NA,Y
1086,0.2487,1,134,2011,0.2487,Y
1086,0.2004,3,159,2011,NA,Y
1086,0.4429,1,173,2011,0.4429,Y
1086,0.5735,1,187,2011,0.5735,Y
1086,0.5249,0,198,2011,0.5249,Y
1086,0.5505,0,211,2011,0.5505,Y
1086,0.4943,0,237,2011,0.4943,Y
1086,0.5139,0,246,2011,0.5139,Y
1086,0.342,0,267,2011,0.342,Y
1086,0.3407,0,273,2011,0.3407,Y
1086,0.26580000000000004,3,303,2011,NA,N
1086,0.0661,2,310,2011,NA,N
1086,0.0436,2,330,2011,NA,N
1086,0.0526,3,350,2011,NA,N
1086,0.0805,3,357,2011,NA,N
1088,-0.0055,2,15,2011,NA,N
1088,0.0536,3,27,2011,NA,N
1088,0.0175,2,35,2011,NA,N
1088,0.0161,2,63,2011,NA,Y
1088,0.0254,2,77,2011,NA,Y
1088,0.0239,2,84,2011,NA,Y
1088,-0.0421,2,100,2011,NA,Y
1088,-0.0243,2,114,2011,NA,Y
1088,0.2735,1,134,2011,0.2735,Y
1088,0.0547,3,151,2011,NA,Y
1088,0.4536,1,173,2011,0.4536,Y
1088,0.5486,1,187,2011,0.5486,Y
1088,0.4969,0,198,2011,0.4969,Y
1088,0.5781000000000001,0,211,2011,0.5781000000000001,Y
1088,0.4911,0,237,2011,0.4911,Y
1088,0.471,0,246,2011,0.471,Y
1088,0.3605,0,267,2011,0.3605,Y
1088,0.337,0,273,2011,0.337,Y
1088,0.2635,0,303,2011,0.2635,N
1088,0.06330000000000001,2,310,2011,NA,N
1088,0.1333,3,323,2011,NA,N
1088,0.0268,2,344,2011,NA,N
1088,0.06380000000000001,3,357,2011,NA,N
1139,0.0044,2,15,2011,NA,N
1139,0.0429,2,24,2011,NA,N
1139,0.0228,2,35,2011,NA,N
1139,0.0233,2,63,2011,NA,Y
1139,0.0209,2,70,2011,NA,Y
1139,0.0219,2,86,2011,NA,Y
1139,0,2,98,2011,NA,Y
1139,0.0212,2,114,2011,NA,Y
1139,0.2992,0,134,2011,0.2992,Y
1139,0.2192,3,157,2011,NA,Y
1139,0.4473,0,173,2011,0.4473,Y
1139,0.4992,0,187,2011,0.4992,Y
1139,0.5165000000000001,0,198,2011,0.5165000000000001,Y
1139,0.5865,0,211,2011,0.5865,Y
1139,0.5272,0,237,2011,0.5272,Y
1139,0.5277000000000001,0,246,2011,0.5277000000000001,Y
1139,0.4066,0,267,2011,0.4066,Y
1139,0.3914,0,273,2011,0.3914,Y
1139,0.31420000000000003,0,303,2011,0.31420000000000003,N
1139,0.0765,2,310,2011,NA,N
1139,0.0853,2,330,2011,NA,N
1139,0.0727,3,343,2011,NA,N
1139,0.0458,2,363,2011,NA,N
1141,-0.0071,2,15,2011,NA,N
1141,0.0436,3,30,2011,NA,N
1141,0.0206,2,35,2011,NA,N
1141,0.0213,2,63,2011,NA,Y
1141,0.0015,2,72,2011,NA,Y
1141,0.0055,1,89,2011,0.0055,Y
1141,-0.0405,2,100,2011,NA,Y
1141,-0.0228,2,114,2011,NA,Y
1141,0.2705,1,134,2011,0.2705,Y
1141,0.0529,3,151,2011,NA,Y
1141,0.4839,0,173,2011,0.4839,Y
1141,0.5614,0,187,2011,0.5614,Y
1141,0.5401,0,198,2011,0.5401,Y
1141,0.6189,0,211,2011,0.6189,Y
1141,0.5261,0,237,2011,0.5261,Y
1141,0.5427000000000001,0,246,2011,0.5427000000000001,Y
1141,0.3962,0,267,2011,0.3962,Y
1141,0.3593,0,273,2011,0.3593,Y
1141,0.2848,0,303,2011,0.2848,N
1141,0.0554,3,308,2011,NA,N
1141,0.1608,3,324,2011,NA,N
1141,0.0296,2,344,2011,NA,N
1141,0.07200000000000001,1,1,2011,0.07200000000000001,N
1143,0.001,2,15,2011,NA,N
1143,0.0213,2,22,2011,NA,N
1143,0.0156,2,35,2011,NA,N
1143,0.0279,3,51,2011,NA,N
1143,0.0208,2,72,2011,NA,Y
1143,0.0128,2,86,2011,NA,Y
1143,-0.0393,2,100,2011,NA,Y
1143,-0.0251,2,114,2011,NA,Y
1143,0.2942,1,134,2011,0.2942,Y
1143,0.0441,3,151,2011,NA,Y
1143,0.5165000000000001,1,173,2011,0.5165000000000001,Y
1143,0.5696,0,187,2011,0.5696,Y
1143,0.605,0,198,2011,0.605,Y
1143,0.6424000000000001,0,211,2011,0.6424000000000001,Y
1143,0.5720000000000001,0,237,2011,0.5720000000000001,Y
1143,0.5327000000000001,0,246,2011,0.5327000000000001,Y
1143,0.3954,0,267,2011,0.3954,Y
1143,0.3853,0,273,2011,0.3853,Y
1143,0.3467,0,289,2011,0.3467,Y
1143,0.0757,2,310,2011,NA,N
1143,0.0484,2,330,2011,NA,N
1143,0.0275,2,344,2011,NA,N
1143,0.07640000000000001,3,357,2011,NA,N
1145,-0.0073,2,15,2011,NA,N
1145,0.0038,2,31,2011,NA,N
1145,0.0108,2,35,2011,NA,N
1145,0.019,2,63,2011,NA,Y
1145,6.000000000000001e-4,2,72,2011,NA,Y
1145,0.0089,2,86,2011,NA,Y
1145,-0.0376,2,100,2011,NA,Y
1145,-0.0363,2,114,2011,NA,Y
1145,0.3035,1,134,2011,0.3035,Y
1145,0.4069,3,156,2011,NA,Y
1145,0.4969,1,173,2011,0.4969,Y
1145,0.5284,0,187,2011,0.5284,Y
1145,0.5651,0,198,2011,0.5651,Y
1145,0.6221,0,211,2011,0.6221,Y
1145,0.549,0,237,2011,0.549,Y
1145,0.5462,0,246,2011,0.5462,Y
1145,0.5394,0,267,2011,0.5394,Y
1145,0.3635,0,273,2011,0.3635,Y
1145,0.28390000000000004,0,303,2011,0.28390000000000004,N
1145,0.06470000000000001,2,310,2011,NA,N
1145,0.1296,3,323,2011,NA,N
1145,0.0507,2,346,2011,NA,N
1145,0.1151,3,6,2011,NA,N
290,0.0544,2,22,2011,NA,N
290,0.0489,2,35,2011,NA,N
290,0.0834,2,52,2011,NA,N
290,0.1008,3,70,2011,NA,Y
290,-0.0293,2,95,2011,NA,Y
290,0.0052,2,98,2011,NA,Y
290,0.2468,1,124,2011,0.2468,Y
290,0.27940000000000004,0,134,2011,0.27940000000000004,Y
290,0.4178,3,150,2011,NA,Y
290,0.6501,0,175,2011,0.6501,Y
290,0.7194,1,187,2011,0.7194,Y
290,0.7582,0,198,2011,0.7582,Y
290,0.7649,0,211,2011,0.7649,Y
290,0.7253000000000001,0,237,2011,0.7253000000000001,Y
290,0.6861,0,246,2011,0.6861,Y
290,0.5025000000000001,0,267,2011,0.5025000000000001,Y
290,0.4371,0,273,2011,0.4371,Y
290,0.31470000000000004,0,303,2011,0.31470000000000004,N
290,0.28340000000000004,3,317,2011,NA,N
290,0.0785,3,332,2011,NA,N
290,0.0309,2,349,2011,NA,N
290,0.2259,3,4,2011,NA,N
378,0.0336,2,22,2011,NA,N
378,0.0449,2,35,2011,NA,N
378,0.0684,3,49,2011,NA,N
378,0.0965,3,71,2011,NA,Y
378,0.0127,2,98,2011,NA,Y
378,0.17120000000000002,3,123,2011,NA,Y
378,0.2122,1,134,2011,0.2122,Y
378,0.3407,1,155,2011,0.3407,Y
378,0.4968,0,175,2011,0.4968,Y
378,0.608,0,187,2011,0.608,Y
378,0.6207,0,198,2011,0.6207,Y
378,0.6761,0,209,2011,0.6761,Y
378,0.6162000000000001,0,237,2011,0.6162000000000001,Y
378,0.6025,0,246,2011,0.6025,Y
378,0.4327,0,267,2011,0.4327,Y
378,0.4015,0,273,2011,0.4015,Y
378,0.27190000000000003,0,303,2011,0.27190000000000003,N
378,0.2677,1,314,2011,0.2677,N
378,0.1086,2,330,2011,NA,N
378,0.07680000000000001,2,344,2011,NA,N
378,0.0173,2,355,2011,NA,N
380,0.0354,2,22,2011,NA,N
380,0.0575,2,35,2011,NA,N
380,0.0776,3,49,2011,NA,N
380,0.0966,3,71,2011,NA,Y
380,-0.009,2,93,2011,NA,Y
380,0.0024,2,98,2011,NA,Y
380,0.1949,1,124,2011,0.1949,Y
380,0.2295,3,137,2011,NA,Y
380,0.2345,3,149,2011,NA,Y
380,0.4995,0,175,2011,0.4995,Y
380,0.5559000000000001,0,187,2011,0.5559000000000001,Y
380,0.6012000000000001,0,198,2011,0.6012000000000001,Y
380,0.656,0,209,2011,0.656,Y
380,0.6617000000000001,0,237,2011,0.6617000000000001,Y
380,0.645,0,246,2011,0.645,Y
380,0.4474,0,267,2011,0.4474,Y
380,0.4047,0,273,2011,0.4047,Y
380,0.278,0,303,2011,0.278,N
380,0.2022,1,314,2011,0.2022,N
380,0.08750000000000001,2,330,2011,NA,N
380,0.095,2,344,2011,NA,N
380,0.0195,2,355,2011,NA,N
154,0.1403,1,1,2012,0.1403,N
154,0.0302,3,21,2012,NA,N
154,0.116,2,46,2012,NA,N
154,0.1884,3,62,2012,NA,Y
154,0.1741,3,69,2012,NA,Y
154,0.1987,1,81,2012,0.1987,Y
154,0.2462,1,101,2012,0.2462,Y
154,0.2529,0,128,2012,0.2529,Y
154,0.2654,0,133,2012,0.2654,Y
154,0.33490000000000003,0,148,2012,0.33490000000000003,Y
154,0.5098,3,171,2012,NA,Y
154,0.6990000000000001,0,190,2012,0.6990000000000001,Y
154,0.6975,0,194,2012,0.6975,Y
154,0.7544000000000001,0,217,2012,0.7544000000000001,Y
154,0.755,0,231,2012,0.755,Y
154,0.6543,0,251,2012,0.6543,Y
154,0.4968,0,265,2012,0.4968,Y
154,0.3935,0,281,2012,0.3935,Y
154,0.3638,0,293,2012,0.3638,Y
154,0.1038,2,315,2012,NA,N
154,0.0428,2,336,2012,NA,N
154,0.0517,2,338,2012,NA,N
154,0.069,2,361,2012,NA,N
156,0.2138,3,8,2012,NA,N
156,0.0326,2,21,2012,NA,N
156,0.1021,2,46,2012,NA,N
156,0.1201,3,58,2012,NA,N
156,0.1892,3,69,2012,NA,Y
156,0.2272,3,89,2012,NA,Y
156,0.2103,3,100,2012,NA,Y
156,0.2292,0,128,2012,0.2292,Y
156,0.2894,0,133,2012,0.2894,Y
156,0.341,0,148,2012,0.341,Y
156,0.5019,3,171,2012,NA,Y
156,0.6561,0,190,2012,0.6561,Y
156,0.6755,0,194,2012,0.6755,Y
156,0.7571,0,217,2012,0.7571,Y
156,0.7564000000000001,0,231,2012,0.7564000000000001,Y
156,0.5548000000000001,0,251,2012,0.5548000000000001,Y
156,0.4101,0,265,2012,0.4101,Y
156,0.34890000000000004,0,281,2012,0.34890000000000004,Y
156,0.3126,0,293,2012,0.3126,Y
156,0.0586,2,317,2012,NA,N
156,0.0288,2,336,2012,NA,N
156,0.0878,3,351,2012,NA,N
156,0.1243,3,362,2012,NA,N
160,0.0537,2,7,2012,NA,N
160,0.018,2,21,2012,NA,N
160,0.0729,2,46,2012,NA,N
160,0.108,3,58,2012,NA,N
160,0.0278,2,67,2012,NA,Y
160,0.2293,1,89,2012,0.2293,Y
160,0.1836,3,112,2012,NA,Y
160,0.208,0,128,2012,0.208,Y
160,0.2505,0,133,2012,0.2505,Y
160,0.3121,0,148,2012,0.3121,Y
160,0.4823,1,163,2012,0.4823,Y
160,0.6866,0,190,2012,0.6866,Y
160,0.7873,0,204,2012,0.7873,Y
160,0.7515000000000001,0,217,2012,0.7515000000000001,Y
160,0.7484000000000001,0,231,2012,0.7484000000000001,Y
160,0.4994,0,256,2012,0.4994,Y
160,0.4229,0,265,2012,0.4229,Y
160,0.3554,0,281,2012,0.3554,Y
160,0.3043,0,293,2012,0.3043,Y
160,0.0521,3,317,2012,NA,N
160,0.0471,2,336,2012,NA,N
160,0.0523,2,338,2012,NA,N
160,0.06670000000000001,2,361,2012,NA,N
162,0.0498,2,7,2012,NA,N
162,0.0258,2,21,2012,NA,N
162,0.094,2,46,2012,NA,N
162,0.1312,3,58,2012,NA,N
162,0.0381,2,67,2012,NA,Y
162,0.2321,3,81,2012,NA,Y
162,0.2214,3,111,2012,NA,Y
162,0.2142,0,128,2012,0.2142,Y
162,0.2469,0,133,2012,0.2469,Y
162,0.314,0,148,2012,0.314,Y
162,0.5678000000000001,1,173,2012,0.5678000000000001,Y
162,0.6868000000000001,0,190,2012,0.6868000000000001,Y
162,0.7713,0,204,2012,0.7713,Y
162,0.7416,0,217,2012,0.7416,Y
162,0.7235,0,233,2012,0.7235,Y
162,0.5124000000000001,0,256,2012,0.5124000000000001,Y
162,0.4269,0,265,2012,0.4269,Y
162,0.34400000000000003,0,281,2012,0.34400000000000003,Y
162,0.3325,0,293,2012,0.3325,Y
162,0.3355,1,310,2012,0.3355,N
162,0.0501,2,326,2012,NA,N
162,0.0415,2,338,2012,NA,N
162,0.07010000000000001,3,2,2012,NA,N
164,0.1438,1,1,2012,0.1438,N
164,0.1448,2,21,2012,NA,N
164,0.1636,2,46,2012,NA,N
164,0.1002,3,58,2012,NA,N
164,0.051,2,67,2012,NA,Y
164,0.3153,3,89,2012,NA,Y
164,0.33240000000000003,3,110,2012,NA,Y
164,0.4588,0,119,2012,0.4588,Y
164,0.4432,0,133,2012,0.4432,Y
164,0.5059,0,148,2012,0.5059,Y
164,0.6537000000000001,1,173,2012,0.6537000000000001,Y
164,0.6874,0,190,2012,0.6874,Y
164,0.7539,1,193,2012,0.7539,Y
164,0.7427,0,217,2012,0.7427,Y
164,0.7284,0,233,2012,0.7284,Y
164,0.5484,0,256,2012,0.5484,Y
164,0.5449,0,265,2012,0.5449,Y
164,0.4252,0,281,2012,0.4252,Y
164,0.4725,0,293,2012,0.4725,Y
164,0.3911,1,310,2012,0.3911,N
164,0.107,2,336,2012,NA,N
164,0.1811,2,338,2012,NA,N
164,0.0961,2,357,2012,NA,N
166,0.1341,2,11,2012,NA,N
166,0.0466,2,19,2012,NA,N
166,0.1352,2,46,2012,NA,N
166,0.1564,3,63,2012,NA,Y
166,0.1014,2,69,2012,NA,Y
166,0.272,3,91,2012,NA,Y
166,0.2546,3,112,2012,NA,Y
166,0.2419,0,119,2012,0.2419,Y
166,0.28150000000000003,0,134,2012,0.28150000000000003,Y
166,0.4042,0,148,2012,0.4042,Y
166,0.5905,1,163,2012,0.5905,Y
166,0.6492,0,190,2012,0.6492,Y
166,0.7261000000000001,1,193,2012,0.7261000000000001,Y
166,0.6867000000000001,0,217,2012,0.6867000000000001,Y
166,0.7125,0,233,2012,0.7125,Y
166,0.596,0,256,2012,0.596,Y
166,0.522,0,265,2012,0.522,Y
166,0.4954,0,281,2012,0.4954,Y
166,0.438,0,293,2012,0.438,Y
166,0.5816,1,310,2012,0.5816,N
166,0.07060000000000001,2,326,2012,NA,N
166,0.0887,1,351,2012,0.0887,N
166,0.1688,2,361,2012,NA,N
168,0.0922,2,11,2012,NA,N
168,0.08030000000000001,2,21,2012,NA,N
168,0.08170000000000001,2,46,2012,NA,N
168,0.15380000000000002,3,52,2012,NA,N
168,0.0232,2,67,2012,NA,Y
168,0.2619,3,81,2012,NA,Y
168,0.2431,3,100,2012,NA,Y
168,0.3704,0,119,2012,0.3704,Y
168,0.4482,0,134,2012,0.4482,Y
168,0.361,0,148,2012,0.361,Y
168,0.5217,1,163,2012,0.5217,Y
168,0.6845,0,190,2012,0.6845,Y
168,0.7334,1,193,2012,0.7334,Y
168,0.7339,0,217,2012,0.7339,Y
168,0.7020000000000001,0,233,2012,0.7020000000000001,Y
168,0.5242,0,256,2012,0.5242,Y
168,0.4471,0,265,2012,0.4471,Y
168,0.3835,0,281,2012,0.3835,Y
168,0.3688,0,293,2012,0.3688,Y
168,0.0934,2,315,2012,NA,N
168,0.1574,1,330,2012,0.1574,N
168,0.07390000000000001,1,351,2012,0.07390000000000001,N
168,0.0571,2,361,2012,NA,N
218,0.0876,2,11,2012,NA,N
218,0.1138,2,30,2012,NA,N
218,0.15180000000000002,3,41,2012,NA,N
218,0.12,3,52,2012,NA,N
218,0.035,2,68,2012,NA,Y
218,0.1016,2,84,2012,NA,Y
218,0.1987,3,100,2012,NA,Y
218,0.2468,1,128,2012,0.2468,Y
218,0.2438,0,133,2012,0.2438,Y
218,0.3131,0,148,2012,0.3131,Y
218,0.3899,1,163,2012,0.3899,Y
218,0.4681,0,183,2012,0.4681,Y
218,0.4865,0,194,2012,0.4865,Y
218,0.5139,0,217,2012,0.5139,Y
218,0.5265000000000001,0,231,2012,0.5265000000000001,Y
218,0.4228,0,251,2012,0.4228,Y
218,0.2889,0,265,2012,0.2889,Y
218,0.3099,1,273,2012,0.3099,Y
218,0.2902,0,291,2012,0.2902,Y
218,0.0374,2,315,2012,NA,N
218,0.0267,2,336,2012,NA,N
218,0.0211,2,338,2012,NA,N
218,0.0248,2,2,2012,NA,N
220,0.0666,2,11,2012,NA,N
220,0.1172,3,24,2012,NA,N
220,0.0532,2,46,2012,NA,N
220,0.0727,3,58,2012,NA,N
220,0.158,3,69,2012,NA,Y
220,0.1696,1,81,2012,0.1696,Y
220,0.2054,3,110,2012,NA,Y
220,0.2968,0,128,2012,0.2968,Y
220,0.2982,0,133,2012,0.2982,Y
220,0.3835,0,148,2012,0.3835,Y
220,0.5434,1,163,2012,0.5434,Y
220,0.644,0,187,2012,0.644,Y
220,0.6793,0,194,2012,0.6793,Y
220,0.7756000000000001,0,217,2012,0.7756000000000001,Y
220,0.7385,0,231,2012,0.7385,Y
220,0.5971000000000001,0,251,2012,0.5971000000000001,Y
220,0.4457,0,265,2012,0.4457,Y
220,0.3927,0,281,2012,0.3927,Y
220,0.34590000000000004,0,293,2012,0.34590000000000004,Y
220,0.0321,2,315,2012,NA,N
220,0.0243,2,336,2012,NA,N
220,0.0605,2,338,2012,NA,N
220,0.0655,2,2,2012,NA,N
222,0.07740000000000001,3,11,2012,NA,N
222,0.0079,3,21,2012,NA,N
222,0.0511,2,46,2012,NA,N
222,0.08900000000000001,3,62,2012,NA,Y
222,0.0222,3,68,2012,NA,Y
222,0.1666,3,81,2012,NA,Y
222,0.1222,3,100,2012,NA,Y
222,0.2132,0,128,2012,0.2132,Y
222,0.244,0,133,2012,0.244,Y
222,0.3239,0,148,2012,0.3239,Y
222,0.4706,1,163,2012,0.4706,Y
222,0.6657000000000001,0,190,2012,0.6657000000000001,Y
222,0.6707000000000001,0,194,2012,0.6707000000000001,Y
222,0.736,0,217,2012,0.736,Y
222,0.7173,0,231,2012,0.7173,Y
222,0.5863,0,251,2012,0.5863,Y
222,0.4446,0,265,2012,0.4446,Y
222,0.3685,0,281,2012,0.3685,Y
222,0.3557,0,293,2012,0.3557,Y
222,0.0272,2,315,2012,NA,N
222,0.0128,2,336,2012,NA,N
222,0.0199,2,338,2012,NA,N
222,0.06770000000000001,3,1,2012,NA,N
224,0.0784,3,11,2012,NA,N
224,0.0225,2,21,2012,NA,N
224,0.0572,2,46,2012,NA,N
224,0.0787,3,58,2012,NA,N
224,0.033,3,68,2012,NA,Y
224,0.16920000000000002,1,89,2012,0.16920000000000002,Y
224,0.163,3,112,2012,NA,Y
224,0.2226,0,128,2012,0.2226,Y
224,0.2447,0,133,2012,0.2447,Y
224,0.3003,0,148,2012,0.3003,Y
224,0.4578,3,171,2012,NA,Y
224,0.634,0,190,2012,0.634,Y
224,0.7563000000000001,0,204,2012,0.7563000000000001,Y
224,0.7315,0,217,2012,0.7315,Y
224,0.7335,0,231,2012,0.7335,Y
224,0.5957,0,251,2012,0.5957,Y
224,0.4435,0,265,2012,0.4435,Y
224,0.4017,0,281,2012,0.4017,Y
224,0.3458,0,293,2012,0.3458,Y
224,0.0936,2,317,2012,NA,N
224,0.0158,2,336,2012,NA,N
224,0.0241,2,338,2012,NA,N
224,0.0571,2,361,2012,NA,N
226,0.1175,3,11,2012,NA,N
226,0.0305,2,21,2012,NA,N
226,0.0925,2,46,2012,NA,N
226,0.08900000000000001,3,58,2012,NA,N
226,0.028,2,67,2012,NA,Y
226,0.214,1,89,2012,0.214,Y
226,0.198,3,100,2012,NA,Y
226,0.2164,0,128,2012,0.2164,Y
226,0.2355,0,133,2012,0.2355,Y
226,0.33,0,148,2012,0.33,Y
226,0.4462,1,163,2012,0.4462,Y
226,0.6331,0,190,2012,0.6331,Y
226,0.7412000000000001,0,204,2012,0.7412000000000001,Y
226,0.6857000000000001,0,217,2012,0.6857000000000001,Y
226,0.6903,0,231,2012,0.6903,Y
226,0.4445,0,256,2012,0.4445,Y
226,0.3915,0,265,2012,0.3915,Y
226,0.3441,0,281,2012,0.3441,Y
226,0.3034,0,293,2012,0.3034,Y
226,0.08170000000000001,2,317,2012,NA,N
226,0.0488,2,336,2012,NA,N
226,0.0513,2,338,2012,NA,N
226,0.1025,3,1,2012,NA,N
228,0.0484,2,7,2012,NA,N
228,0.0464,2,21,2012,NA,N
228,0.1049,3,46,2012,NA,N
228,0.1212,3,58,2012,NA,N
228,0.0256,3,67,2012,NA,Y
228,0.2181,1,89,2012,0.2181,Y
228,0.2069,3,100,2012,NA,Y
228,0.2393,0,128,2012,0.2393,Y
228,0.2536,0,133,2012,0.2536,Y
228,0.34190000000000004,0,148,2012,0.34190000000000004,Y
228,0.5023,1,163,2012,0.5023,Y
228,0.6762,0,190,2012,0.6762,Y
228,0.7769,0,204,2012,0.7769,Y
228,0.7412000000000001,0,217,2012,0.7412000000000001,Y
228,0.7093,0,231,2012,0.7093,Y
228,0.4731,0,256,2012,0.4731,Y
228,0.4079,0,265,2012,0.4079,Y
228,0.3602,0,281,2012,0.3602,Y
228,0.30920000000000003,0,293,2012,0.30920000000000003,Y
228,0.28900000000000003,1,310,2012,0.28900000000000003,N
228,0.0432,2,336,2012,NA,N
228,0.0426,2,338,2012,NA,N
228,0.0855,3,2,2012,NA,N
232,0.098,2,11,2012,NA,N
232,0.0481,2,21,2012,NA,N
232,0.1422,3,46,2012,NA,N
232,0.236,3,51,2012,NA,N
232,0.0589,2,67,2012,NA,Y
232,0.2414,1,89,2012,0.2414,Y
232,0.2478,3,100,2012,NA,Y
232,0.3154,0,128,2012,0.3154,Y
232,0.2993,0,133,2012,0.2993,Y
232,0.3526,0,148,2012,0.3526,Y
232,0.32280000000000003,3,171,2012,NA,Y
232,0.6809000000000001,0,190,2012,0.6809000000000001,Y
232,0.7505000000000001,0,204,2012,0.7505000000000001,Y
232,0.7249,0,217,2012,0.7249,Y
232,0.7182000000000001,0,231,2012,0.7182000000000001,Y
